Start,End,Open,High,Low,Close,Volume,Market Cap
2023-06-17,2023-06-18,1716.4105,1754.0215,1712.1739,1725.8309,17334536485.219513,208296678160.83624
2023-06-16,2023-06-17,1669.0296,1724.9053,1664.7047,1716.7308,16512003828.327526,202961188018.58884
2023-06-15,2023-06-16,1662.7519,1678.1342,1635.044,1670.133,23599904004.4669,199185865169.12543
2023-06-14,2023-06-15,1741.0509,1757.427,1648.8881,1663.3923,15250490495.045296,209024865411.32056
2023-06-13,2023-06-14,1743.649,1760.4513,1730.9136,1739.448,15910002493.95122,210098991149.38675
2023-06-12,2023-06-13,1752.8106,1757.8165,1724.6213,1742.4688,14997404575.45993,209786943575.0662
2023-06-11,2023-06-12,1751.2429,1774.9842,1742.8106,1753.9843,17354161489.411148,211269154184.8502
2023-06-10,2023-06-11,1842.5631,1845.0839,1724.8399,1753.1468,21799310066.587414,212485250185.3217
2023-06-09,2023-06-10,1849.1943,1857.1764,1830.7703,1842.2012,12126450799.940767,221907579309.65854
2023-06-08,2023-06-09,1837.8113,1860.2266,1830.4037,1847.1956,16291394237.909409,222234076672.24738
2023-06-07,2023-06-08,1888.6068,1900.7572,1827.4784,1836.289,24321583788.55749,224753728450.3554
2023-06-06,2023-06-07,1813.1428,1896.6447,1801.8257,1888.1422,23474839365.655052,221253093490.25784
2023-06-05,2023-06-06,1889.4436,1893.0456,1788.5522,1812.3644,17058941307.581882,223012906284.63763
2023-06-04,2023-06-05,1893.0282,1911.6116,1887.2107,1891.7937,9265767674.89547,228986159415.3066
2023-06-03,2023-06-04,1906.9102,1910.1101,1887.317,1892.3046,11822161981.428572,228888628505.98257
2023-06-02,2023-06-03,1863.0468,1911.2428,1854.7667,1907.0061,16237447225.505226,227719348545.8223
2023-06-01,2023-06-02,1872.3837,1883.4338,1846.7151,1863.2061,16812500885.114983,224314162082.34842
2023-05-31,2023-06-01,1897.4915,1902.7287,1853.9994,1871.1984,24498815803.567944,225273858597.9582
2023-05-30,2023-05-31,1889.465,1911.3524,1882.6575,1897.8105,19622746691.73171,228716025416.35193
2023-05-29,2023-05-30,1906.3225,1920.2004,1878.4528,1889.8008,19239612324.341465,228346436247.4425
2023-05-28,2023-05-29,1831.5936,1910.1798,1827.2495,1909.2233,12874447796.39236,222915292801.8507
